host_time,target_dy_mm,selected_solution_space,actual_solution_space,freedom_score,joint_limit_margin,elbow_margin,wrist_margin,max_command_joint_change_deg,move_elapsed_s,position_error_mm,orientation_error_deg,within_tolerance,target_x_mm,actual_x_mm,error_x_mm,delta_x_mm,target_y_mm,actual_y_mm,error_y_mm,delta_y_mm,target_z_mm,actual_z_mm,error_z_mm,delta_z_mm,target_a_deg,actual_a_deg,error_a_deg,delta_a_deg,target_b_deg,actual_b_deg,error_b_deg,delta_b_deg,target_c_deg,actual_c_deg,error_c_deg,delta_c_deg,target_j1_deg,actual_j1_deg,error_j1_deg,delta_j1_deg,target_j2_deg,actual_j2_deg,error_j2_deg,delta_j2_deg,target_j3_deg,actual_j3_deg,error_j3_deg,delta_j3_deg,target_j4_deg,actual_j4_deg,error_j4_deg,delta_j4_deg,target_j5_deg,actual_j5_deg,error_j5_deg,delta_j5_deg,target_j6_deg,actual_j6_deg,error_j6_deg,delta_j6_deg
2026-09-19T12:09:19.262+09:00,100.0,2,2,0.3006933333333333,0.3006933333333333,1.0,0.7954333333333333,73.63474060058594,3.157602777999273,0.06474487294615865,0.004274258288269297,True,502.93,502.9798583984375,0.04985839843749318,0.04107666015625,105.62,105.65599060058594,0.03599060058593295,100.03357362747192,567.81,567.7897338867188,-0.02026611328119543,0.00494384765625,3.07,3.0715491771698,0.001549177169806626,-0.0009970664978027344,90.01,90.01353454589844,0.003534545898446595,-0.003021240234375,179.65,179.64816284179688,-0.0018371582031306843,-0.0064849853515625,25.188,25.189538955688477,0.0015389556884777278,30.958815097808838,-24.085,-24.076974868774414,0.00802513122558679,2.942790985107422,104.896,104.8912353515625,-0.004764648437500796,-1.6409683227539062,-68.534,-68.53355407714844,0.0004459228515685254,71.0162353515625,23.863,23.86350440979004,0.0005044097900395172,37.56385326385498,-113.635,-113.63610076904297,-0.001100769042963634,-73.6358413696289
2026-09-19T12:09:21.164+09:00,200.0,2,2,0.33631999999999995,0.33631999999999995,1.0,1.0,20.765000000000004,1.3970749019990762,0.07408941927539635,0.006480564352096253,True,502.93,502.94171142578125,0.011711425781243179,0.0029296875,205.62,205.67977905273438,0.05977905273437045,200.05736207962036,567.81,567.8521728515625,0.04217285156255457,0.0673828125,3.07,3.0741782188415527,0.004178218841559556,0.0016319751739501953,90.01,90.00750732421875,-0.002492675781240905,-0.0090484619140625,179.65,179.65428161621094,0.004281616210931816,-0.0003662109375,45.953,45.95713806152344,0.004138061523434544,51.7264142036438,-15.419,-15.413165092468262,0.005834907531738764,11.606600761413574,99.552,99.54273223876953,-0.009267761230475458,-6.989471435546875,-83.721,-83.72148895263672,-0.000488952636715112,55.82830047607422,43.205,43.205101013183594,0.0001010131835954553,56.905449867248535,-98.956,-98.953369140625,0.0026308593750030695,-58.95310974121094
2026-09-19T12:09:22.764+09:00,300.0,2,2,0.3968933333333334,0.3968933333333334,1.0,1.0,11.939999999999998,1.0952083049996872,0.1771220495891308,0.020096200396104408,True,502.93,502.9366455078125,0.006645507812493179,-0.00213623046875,305.62,305.72174072265625,0.10174072265624545,300.09932374954224,567.81,567.954833984375,0.14483398437505457,0.1700439453125,3.07,3.0754618644714355,0.005461864471442368,0.002915620803833008,90.01,90.0011978149414,-0.008802185058584655,-0.01535797119140625,179.65,179.66722106933594,0.017221069335931816,0.0125732421875,57.893,57.89842224121094,0.005422241210936818,63.6676983833313,-4.189,-4.1789870262146,0.010012973785400447,22.840778827667236,90.466,90.44154357910156,-0.024456420898431475,-16.090660095214844,-87.388,-87.38861846923828,-0.0006184692382760204,52.161170959472656,54.908,54.90824508666992,0.00024508666992062444,68.60859394073486,-94.916,-94.91046905517578,0.005530944824215567,-54.91020965576172
2026-09-19T12:09:24.363+09:00,200.0,2,2,0.33631999999999995,0.33631999999999995,1.0,1.0,11.939999999999998,1.0949496509983874,0.21521792446203936,0.021217947358549715,True,502.93,502.9015808105469,-0.02841918945313182,-0.037200927734375,205.62,205.58694458007812,-0.03305541992187955,199.9645276069641,567.81,567.5992431640625,-0.21075683593744543,-0.185546875,3.07,3.0704009532928467,0.0004009532928535009,-0.0021452903747558594,90.01,90.02344512939453,0.013445129394540345,0.00688934326171875,179.65,179.6335906982422,-0.016409301757818184,-0.02105712890625,45.953,45.95249938964844,-0.0005006103515654559,51.7217755317688,-15.419,-15.426980972290039,-0.00798097229003858,11.592784881591797,99.552,99.57755279541016,0.025552795410149542,-6.95465087890625,-83.721,-83.7206039428711,0.000396057128909888,55.829185485839844,43.205,43.20450973510742,-0.0004902648925764197,56.90485858917236,-98.956,-98.9604721069336,-0.0044721069335906805,-58.96021270751953
2026-09-19T12:09:26.263+09:00,100.0,2,2,0.3006933333333333,0.3006933333333333,1.0,0.7954333333333333,20.765000000000004,1.3960234420010238,0.08368283971073923,0.005621736094869059,True,502.93,502.9025573730469,-0.02744262695313182,-0.036224365234375,105.62,105.5841064453125,-0.03589355468750455,99.96168947219849,567.81,567.7395629882812,-0.07043701171869543,-0.04522705078125,3.07,3.0680932998657227,-0.0019067001342705225,-0.004452943801879883,90.01,90.01410675048828,0.004106750488290345,-0.00244903564453125,179.65,179.64666748046875,-0.0033325195312556843,-0.0079803466796875,25.188,25.18529510498047,-0.0027048950195300847,30.95457124710083,-24.085,-24.091480255126953,-0.006480255126952272,2.928285598754883,104.896,104.90638732910156,0.010387329101561704,-1.6258163452148438,-68.534,-68.53325653076172,0.0007434692382872754,71.01653289794922,23.863,23.862913131713867,-8.686828613235775e-05,37.56326198577881,-113.635,-113.63772583007812,-0.002725830078119884,-73.63746643066406
2026-09-19T12:09:29.863+09:00,0.0,3,3,0.2898,0.2898,1.0,0.45666666666666667,73.635,3.095824610998534,0.10264551726425825,0.01363505443771519,True,502.93,502.9036560058594,-0.02634399414063182,-0.035125732421875,5.62,5.562713623046875,-0.05728637695312511,-0.05970335006713867,567.81,567.72900390625,-0.08099609374994543,-0.0557861328125,3.07,3.0654289722442627,-0.0045710277557304835,-0.007117271423339844,90.01,90.0198974609375,0.009897460937509095,0.0033416748046875,179.65,179.65818786621094,0.008187866210931816,0.0035400390625,-5.77,-5.776776313781738,-0.006776313781738708,-0.007500171661376953,-27.02,-27.0258846282959,-0.005884628295898864,-0.0061187744140625,106.53,106.54096984863281,0.010969848632811363,0.00876617431640625,-139.55,-139.5508270263672,-0.0008270263671761313,-0.00103759765625,-13.7,-13.701088905334473,-0.0010889053344733668,-0.00074005126953125,-40.0,-39.99611282348633,0.003887176513671875,0.004146575927734375
2026-09-19T12:09:32.363+09:00,-100.0,3,3,0.3065466666666667,0.3065466666666667,1.0,1.0,38.68400000000001,1.9957928620005987,0.08970114799795184,0.0073702756648038985,True,502.93,502.9678039550781,0.03780395507811818,0.029022216796875,-94.38,-94.44474029541016,-0.0647402954101608,-100.06715726852417,567.81,567.8592529296875,0.04925292968755457,0.074462890625,3.07,3.0668914318084717,-0.003108568191521499,-0.005654811859130859,90.01,90.00812530517578,-0.001874694824209655,-0.00843048095703125,179.65,179.64358520507812,-0.006414794921880684,-0.0110626220703125,-34.187,-34.19141387939453,-0.004413879394533637,-28.42213773727417,-22.384,-22.375286102294922,0.008713897705078466,4.644479751586914,104.018,104.00656127929688,-0.011438720703125682,-2.5256423950195312,-100.866,-100.86581420898438,0.00018579101562465894,38.68397521972656,-38.057,-38.05754470825195,-0.000544708251950965,-24.35719585418701,-76.677,-76.68147277832031,-0.0044727783203057925,-36.68121337890625
2026-09-19T12:09:34.163+09:00,-200.0,3,3,0.34850000000000003,0.34850000000000003,1.0,1.0,17.486000000000004,1.2966203880005196,0.13164948937886373,0.016274118483191376,True,502.93,502.9368896484375,0.006889648437493179,-0.00189208984375,-194.38,-194.4569091796875,-0.07690917968750455,-200.0793261528015,567.81,567.9166259765625,0.10662597656255457,0.1318359375,3.07,3.0651965141296387,-0.004803485870354507,-0.007349729537963867,90.01,90.00382995605469,-0.006170043945303405,-0.012725830078125,179.65,179.63572692871094,-0.014273071289068184,-0.0189208984375,-51.673,-51.677467346191406,-0.004467346191404431,-45.908191204071045,-12.875,-12.86815357208252,0.006846427917480469,14.151612281799316,97.725,97.70808410644531,-0.016915893554681816,-8.824119567871094,-93.663,-93.66218566894531,0.0008143310546842031,45.887603759765625,-54.908,-54.90823745727539,-0.00023745727538937444,-41.20788860321045,-84.037,-84.04356384277344,-0.006563842773431361,-44.043304443359375
2026-09-19T12:09:35.764+09:00,-300.0,3,3,0.4150866666666667,0.4150866666666667,1.0,1.0,11.578,1.0963221219990373,0.2456812426006835,0.03216368533081622,True,502.93,502.9127502441406,-0.01724975585938182,-0.026031494140625,-294.38,-294.4095764160156,-0.029576416015629547,-300.03199338912964,567.81,568.0532836914062,0.24328369140630457,0.26849365234375,3.07,3.0667996406555176,-0.0032003593444756007,-0.005746603012084961,90.01,89.99766540527344,-0.012334594726553405,-0.018890380859375,179.65,179.62046813964844,-0.029531860351568184,-0.0341796875,-61.652,-61.65513229370117,-0.003132293701170852,-55.88585615158081,-1.297,-1.2946853637695312,0.0023146362304686807,25.725080490112305,87.737,87.70768737792969,-0.02931262207030727,-18.82451629638672,-91.71,-91.70950317382812,0.0004968261718687472,47.84028625488281,-64.775,-64.77507781982422,-7.781982421306566e-05,-51.07472896575928,-86.402,-86.40754699707031,-0.005546997070311477,-46.40728759765625
2026-09-19T12:09:37.363+09:00,-200.0,3,3,0.34850000000000003,0.34850000000000003,1.0,1.0,11.578,1.0950173220007855,0.2798049434095372,0.03189006479916393,True,502.93,502.93603515625,0.006035156249993179,-0.00274658203125,-194.38,-194.3772735595703,0.0027264404296829525,-199.99969053268433,567.81,567.5302734375,-0.27972656249994543,-0.2545166015625,3.07,3.0706024169921875,0.0006024169921943212,-0.001943826675415039,90.01,90.02680969238281,0.016809692382821595,0.01025390625,179.65,179.67709350585938,0.027093505859369316,0.0224456787109375,-51.673,-51.671051025390625,0.001948974609376819,-45.901774883270264,-12.875,-12.876640319824219,-0.00164031982421875,14.143125534057617,97.725,97.754150390625,0.029150390625005684,-8.778053283691406,-93.663,-93.66381072998047,-0.0008107299804720469,45.88597869873047,-54.908,-54.9073486328125,0.0006513671875012506,-41.20699977874756,-84.037,-84.03202056884766,0.004979431152349889,-44.031761169433594
