timestamp,trial_id,inspection_point_id,state,grip_event,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,base_fx,base_fy,base_fz,base_tx,base_ty,base_tz,base_dfx,base_dfy,base_dfz,base_dtx,base_dty,base_dtz,tool_fx,tool_fy,tool_fz,tool_tx,tool_ty,tool_tz,tool_dfx,tool_dfy,tool_dfz,tool_dtx,tool_dty,tool_dtz,entry_force_n,entry_depth_mm,pull_force_n,pull_displacement_mm,gripper_width,gripper_state
2026-09-21T10:34:30.749+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,SOFT_GRIP_COMMAND,673.2714233398438,60.541465759277344,486.6661071777344,178.59906005859375,-89.78081512451172,-179.94271850585938,-3.1093,-2.601,1.0876,0.2686,-0.0066,0.001,0.1558,0.0174,-0.0017,0.0373,-0.0009,0.0001,-1.1019,-2.6752,-3.0406,0.2686,-0.0066,0.001,0.0023,0.0212,0.1553,0.0373,-0.0009,0.0001,,,,,109.2,moving
2026-09-21T10:34:34.578+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,ENTRY_MOTION_START_WIDTH_REACHED,673.0924072265625,60.378196716308594,486.87677001953125,178.58953857421875,-89.76390838623047,-179.95021057128906,-2.0668,-2.1339,1.1969,0.4346,-0.0107,0.0018,1.1983,0.4846,0.1076,0.2034,-0.005,0.0009,-1.2071,-2.183,-2.0087,0.4346,-0.0107,0.0018,-0.1029,0.5134,1.1872,0.2034,-0.005,0.0009,,,,,24.8,moving
2026-09-21T10:34:34.611+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,673.0924072265625,60.378196716308594,486.87677001953125,178.58953857421875,-89.76390838623047,-179.95021057128906,-2.032,-2.1411,1.213,0.4315,-0.0106,0.0018,1.2331,0.4774,0.1237,0.2002,-0.005,0.0009,-1.223,-2.1894,-1.9737,0.4315,-0.0106,0.0018,-0.1188,0.507,1.2222,0.2002,-0.005,0.0009,1.2331,-0.1858,,,24.6,moving
2026-09-21T10:34:34.667+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,673.09423828125,60.37853240966797,486.8731994628906,178.58953857421875,-89.76420593261719,-179.9502716064453,-2.032,-2.1411,1.213,0.4315,-0.0106,0.0018,1.2331,0.4774,0.1237,0.2002,-0.005,0.0009,-1.223,-2.1894,-1.9737,0.4315,-0.0106,0.0018,-0.1188,0.507,1.2222,0.2002,-0.005,0.0009,1.2331,-0.184,,,24.3,moving
2026-09-21T10:34:34.723+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,673.131103515625,60.387081146240234,486.8056640625,178.58985900878906,-89.76976013183594,-179.9523162841797,-2.1867,-2.1733,1.2236,0.4324,-0.0106,0.0018,1.0784,0.4452,0.1343,0.2011,-0.005,0.0009,-1.2342,-2.2254,-2.1275,0.4324,-0.0106,0.0018,-0.13,0.471,1.0684,0.2011,-0.005,0.0009,1.0784,-0.1471,,,24.1,moving
2026-09-21T10:34:34.778+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,673.2717895507812,60.4254035949707,486.5735778808594,178.59249877929688,-89.788330078125,-179.96646118164062,-2.1867,-2.1733,1.2236,0.4324,-0.0106,0.0018,1.0784,0.4452,0.1343,0.2011,-0.005,0.0009,-1.2342,-2.2254,-2.1275,0.4324,-0.0106,0.0018,-0.13,0.471,1.0684,0.2011,-0.005,0.0009,1.0784,-0.0064,,,23.8,moving
2026-09-21T10:34:34.833+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,673.559814453125,60.460670471191406,486.3144226074219,178.59622192382812,-89.81105041503906,-179.97850036621094,-3.6886,-2.2562,1.3244,0.4484,-0.011,0.0017,-0.4235,0.3623,0.2351,0.2172,-0.0054,0.0008,-1.3383,-2.3453,-3.6275,0.4484,-0.011,0.0017,-0.234,0.3511,-0.4316,0.2172,-0.0054,0.0008,0.4235,0.2816,,,23.4,moving
2026-09-21T10:34:34.888+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,674.0402221679688,60.4719352722168,486.40179443359375,178.59669494628906,-89.80497741699219,-179.97317504882812,-3.6886,-2.2562,1.3244,0.4484,-0.011,0.0017,-0.4235,0.3623,0.2351,0.2172,-0.0054,0.0008,-1.3383,-2.3453,-3.6275,0.4484,-0.011,0.0017,-0.234,0.3511,-0.4316,0.2172,-0.0054,0.0008,0.4235,0.762,,,23.1,moving
2026-09-21T10:34:34.943+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,674.6007690429688,60.480628967285156,486.43231201171875,178.59690856933594,-89.80364990234375,-179.96437072753906,-4.7351,-2.1806,0.8183,0.3803,-0.0093,0.0013,-1.47,0.4379,-0.271,0.149,-0.0037,0.0004,-0.8355,-2.2955,-4.6775,0.3803,-0.0093,0.0013,0.2687,0.4009,-1.4816,0.149,-0.0037,0.0004,1.47,1.3226,,,22.6,moving
2026-09-21T10:34:34.999+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,675.17529296875,60.49319839477539,486.41943359375,178.59762573242188,-89.8056640625,-179.96334838867188,-4.0237,-2.0984,0.9528,0.3576,-0.0088,0.0012,-0.7586,0.52,-0.1365,0.1263,-0.0031,0.0003,-0.9677,-2.1956,-3.9679,0.3576,-0.0088,0.0012,0.1366,0.5008,-0.772,0.1263,-0.0031,0.0003,0.7586,1.8971,,,21.9,moving
