timestamp,trial_id,inspection_point_id,state,grip_event,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,base_fx,base_fy,base_fz,base_tx,base_ty,base_tz,base_dfx,base_dfy,base_dfz,base_dtx,base_dty,base_dtz,tool_fx,tool_fy,tool_fz,tool_tx,tool_ty,tool_tz,tool_dfx,tool_dfy,tool_dfz,tool_dtx,tool_dty,tool_dtz,entry_force_n,entry_depth_mm,pull_force_n,pull_displacement_mm,gripper_width,gripper_state
2026-09-21T17:32:19.184+09:00,TEST_0001_LAN_L2,LAN_L2,PREPARE_SOFT_GRIP,INITIAL_SOFT_GRIP_OPEN_COMMAND,602.3610229492188,-36.41298294067383,347.7203063964844,113.13288879394531,-136.4288330078125,-147.8484649658203,0.7669,-2.1096,3.7445,0.6405,-2.8255,1.3555,0.0,0.0,0.0,0.0,0.0,0.0,-3.6257,2.133,-1.1681,0.6405,-2.8255,1.3555,0.0,0.0,0.0,0.0,0.0,0.0,,,,,26.6,holding
2026-09-21T17:32:19.328+09:00,TEST_0001_LAN_L2,LAN_L2,PREPARE_SOFT_GRIP,INITIAL_SOFT_GRIP_OPEN_REACHED,602.3610229492188,-36.41298294067383,347.7203063964844,113.13288879394531,-136.4288330078125,-147.8484649658203,0.7717,-2.1274,3.7344,0.6405,-2.8255,1.3555,0.0,0.0,0.0,0.0,0.0,0.0,-3.6323,2.1342,-1.1483,0.6405,-2.8255,1.3555,0.0,0.0,0.0,0.0,0.0,0.0,,,,,26.6,holding
2026-09-21T17:32:26.530+09:00,TEST_0001_LAN_L2,LAN_L2,SOFT_GRIP_ENTRY,SOFT_GRIP_COMMAND,609.9763793945312,-305.0887451171875,359.8799743652344,89.99388885498047,-90.0001220703125,-0.008779599331319332,-4.0826,-1.5368,3.9287,0.3656,1.6933,0.8414,0.0,0.0,0.0,0.0,0.0,0.0,3.9281,4.083,1.5372,0.3656,1.6933,0.8414,0.0,0.0,0.0,0.0,0.0,0.0,,,,,25.4,holding
2026-09-21T17:32:26.612+09:00,TEST_0001_LAN_L2,LAN_L2,SOFT_GRIP_ENTRY,ENTRY_MOTION_START_WIDTH_REACHED,609.9774169921875,-305.0876770019531,359.8752136230469,89.99380493164062,-90.0002212524414,-0.009474249556660652,-4.0826,-1.5368,3.9287,0.3656,1.6933,0.8414,0.0,0.0,0.0,0.0,0.0,0.0,3.9281,4.083,1.5372,0.3656,1.6933,0.8414,0.0,0.0,0.0,0.0,0.0,0.0,,,,,24.8,moving
2026-09-21T17:32:26.644+09:00,TEST_0001_LAN_L2,LAN_L2,SOFT_GRIP_ENTRY,,609.9767456054688,-305.087646484375,359.87359619140625,89.99362182617188,-90.00032043457031,-0.009576910175383091,-4.1574,-1.6378,3.7834,0.2877,1.651,0.8989,-0.0748,-0.101,-0.1453,-0.0779,-0.0423,0.0575,3.7827,4.1578,1.6382,0.2877,1.651,0.8989,-0.1454,0.0749,0.101,-0.0779,-0.0423,0.0575,0.101,-0.0011,,,24.4,moving
2026-09-21T17:32:26.699+09:00,TEST_0001_LAN_L2,LAN_L2,SOFT_GRIP_ENTRY,,609.9769287109375,-305.087646484375,359.8717346191406,89.99358367919922,-90.00045776367188,-0.009827721863985062,-4.1574,-1.6378,3.7834,0.2877,1.651,0.8989,-0.0748,-0.101,-0.1453,-0.0779,-0.0423,0.0575,3.7827,4.1578,1.6382,0.2877,1.651,0.8989,-0.1454,0.0749,0.101,-0.0779,-0.0423,0.0575,0.101,-0.0011,,,22.6,moving
2026-09-21T17:32:26.755+09:00,TEST_0001_LAN_L2,LAN_L2,SOFT_GRIP_ENTRY,,609.9910278320312,-305.1012878417969,359.8651428222656,89.9958724975586,-90.00141906738281,-0.010074831545352936,-4.2575,-1.7012,3.5851,0.2134,1.594,0.9641,-0.175,-0.1644,-0.3436,-0.1522,-0.0993,0.1227,3.5843,4.258,1.7016,0.2134,1.594,0.9641,-0.3437,0.175,0.1644,-0.1522,-0.0993,0.1227,0.1644,0.0125,,,21.8,holding
2026-09-21T17:32:26.811+09:00,TEST_0001_LAN_L2,LAN_L2,SOFT_GRIP_ENTRY,,610.0390014648438,-305.2347106933594,359.8403015136719,90.00333404541016,-90.00574493408203,-0.01019402127712965,-4.2575,-1.7012,3.5851,0.2134,1.594,0.9641,-0.175,-0.1644,-0.3436,-0.1522,-0.0993,0.1227,3.5843,4.258,1.7016,0.2134,1.594,0.9641,-0.3437,0.175,0.1644,-0.1522,-0.0993,0.1227,0.1644,0.1459,,,21.8,holding
2026-09-21T17:32:26.867+09:00,TEST_0001_LAN_L2,LAN_L2,SOFT_GRIP_ENTRY,,610.0811767578125,-305.5425720214844,359.8531494140625,90.00860595703125,-90.00347900390625,-0.010047509334981441,-4.4492,-0.7284,3.3827,0.1618,1.5277,0.9232,-0.3666,0.8084,-0.546,-0.2038,-0.1656,0.0818,3.382,4.4498,0.7278,0.1618,1.5277,0.9232,-0.5461,0.3668,-0.8094,-0.2038,-0.1656,0.0818,0.8084,0.4538,,,21.8,holding
2026-09-21T17:32:26.923+09:00,TEST_0001_LAN_L2,LAN_L2,SOFT_GRIP_ENTRY,,610.1018676757812,-305.99859619140625,359.8634033203125,90.0093002319336,-90.00127410888672,-0.010055826045572758,-4.4351,-0.3637,3.2964,0.2147,1.4879,0.8416,-0.3525,1.1731,-0.6323,-0.1509,-0.2054,0.0002,3.2956,4.4357,0.3629,0.2147,1.4879,0.8416,-0.6325,0.3527,-1.1743,-0.1509,-0.2054,0.0002,1.1731,0.9098,,,21.8,holding
