timestamp,trial_id,inspection_point_id,state,grip_event,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,base_fx,base_fy,base_fz,base_tx,base_ty,base_tz,base_dfx,base_dfy,base_dfz,base_dtx,base_dty,base_dtz,tool_fx,tool_fy,tool_fz,tool_tx,tool_ty,tool_tz,tool_dfx,tool_dfy,tool_dfz,tool_dtx,tool_dty,tool_dtz,entry_force_n,entry_depth_mm,pull_force_n,pull_displacement_mm,gripper_width,gripper_state
2026-09-21T17:25:55.605+09:00,TEST_0001_LAN_L2,LAN_L2,PREPARE_SOFT_GRIP,INITIAL_SOFT_GRIP_OPEN_COMMAND,606.2022094726562,-101.45442199707031,342.2796325683594,104.40054321289062,-127.97467041015625,-121.55406951904297,0.2799,-2.7703,3.8338,-0.3623,-2.6501,2.3056,0.0,0.0,0.0,0.0,0.0,0.0,-2.824,3.8,-0.189,-0.3623,-2.6501,2.3056,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9.8,moving
2026-09-21T17:25:56.508+09:00,TEST_0001_LAN_L2,LAN_L2,PREPARE_SOFT_GRIP,INITIAL_SOFT_GRIP_OPEN_REACHED,606.2022094726562,-101.45442199707031,342.2796325683594,104.40054321289062,-127.97467041015625,-121.55406951904297,0.2287,-2.7485,3.7856,-0.3621,-2.6508,2.305,0.0,0.0,0.0,0.0,0.0,0.0,-2.8308,3.7268,-0.186,-0.3621,-2.6508,2.305,0.0,0.0,0.0,0.0,0.0,0.0,,,,,26.6,holding
2026-09-21T17:26:05.831+09:00,TEST_0001_LAN_L2,LAN_L2,SOFT_GRIP_ENTRY,SOFT_GRIP_COMMAND,609.972412109375,-305.08575439453125,359.8648681640625,89.99418640136719,-90.00005340576172,-0.010831192135810852,-3.5594,-1.5621,4.0356,0.4148,1.6587,0.5895,0.0,0.0,0.0,0.0,0.0,0.0,4.035,3.56,1.5625,0.4148,1.6587,0.5895,0.0,0.0,0.0,0.0,0.0,0.0,,,,,25.4,holding
2026-09-21T17:26:05.892+09:00,TEST_0001_LAN_L2,LAN_L2,SOFT_GRIP_ENTRY,ENTRY_MOTION_START_WIDTH_REACHED,609.97314453125,-305.085693359375,359.8583679199219,89.99400329589844,-90.00013732910156,-0.011594835668802261,-3.5594,-1.5621,4.0356,0.4148,1.6587,0.5895,0.0,0.0,0.0,0.0,0.0,0.0,4.035,3.56,1.5625,0.4148,1.6587,0.5895,0.0,0.0,0.0,0.0,0.0,0.0,,,,,24.8,moving
2026-09-21T17:26:05.925+09:00,TEST_0001_LAN_L2,LAN_L2,SOFT_GRIP_ENTRY,,609.9740600585938,-305.08465576171875,359.8573303222656,89.99410247802734,-90.00013732910156,-0.011693481355905533,-3.7304,-1.6355,3.8202,0.3275,1.6097,0.675,-0.171,-0.0733,-0.2154,-0.0873,-0.049,0.0855,3.8194,3.731,1.6358,0.3275,1.6097,0.675,-0.2155,0.171,0.0733,-0.0873,-0.049,0.0855,0.0733,-0.0011,,,24.3,moving
2026-09-21T17:26:05.983+09:00,TEST_0001_LAN_L2,LAN_L2,SOFT_GRIP_ENTRY,,609.974609375,-305.0846252441406,359.85443115234375,89.99406433105469,-90.00027465820312,-0.012042948976159096,-3.7304,-1.6355,3.8202,0.3275,1.6097,0.675,-0.171,-0.0733,-0.2154,-0.0873,-0.049,0.0855,3.8194,3.731,1.6358,0.3275,1.6097,0.675,-0.2155,0.171,0.0733,-0.0873,-0.049,0.0855,0.0733,-0.0011,,,23.3,moving
2026-09-21T17:26:06.039+09:00,TEST_0001_LAN_L2,LAN_L2,SOFT_GRIP_ENTRY,,609.9885864257812,-305.1119384765625,359.846923828125,89.99625396728516,-90.00140380859375,-0.012434014119207859,-3.7933,-1.6789,3.674,0.2632,1.5566,0.73,-0.234,-0.1167,-0.3617,-0.1517,-0.102,0.1405,3.6732,3.7939,1.6792,0.2632,1.5566,0.73,-0.3618,0.234,0.1167,-0.1517,-0.102,0.1405,0.1167,0.0262,,,22.3,moving
2026-09-21T17:26:06.095+09:00,TEST_0001_LAN_L2,LAN_L2,SOFT_GRIP_ENTRY,,610.0267333984375,-305.2726745605469,359.8262939453125,90.0018081665039,-90.0049819946289,-0.01252955012023449,-3.7933,-1.6789,3.674,0.2632,1.5566,0.73,-0.234,-0.1167,-0.3617,-0.1517,-0.102,0.1405,3.6732,3.7939,1.6792,0.2632,1.5566,0.73,-0.3618,0.234,0.1167,-0.1517,-0.102,0.1405,0.1167,0.1869,,,21.9,holding
2026-09-21T17:26:06.151+09:00,TEST_0001_LAN_L2,LAN_L2,SOFT_GRIP_ENTRY,,610.0697631835938,-305.5826110839844,359.8429870605469,90.00721740722656,-90.00204467773438,-0.01221652701497078,-3.9458,-0.8195,3.5394,0.2307,1.503,0.675,-0.3865,0.7427,-0.4962,-0.1841,-0.1557,0.0855,3.5386,3.9467,0.819,0.2307,1.503,0.675,-0.4964,0.3867,-0.7435,-0.1841,-0.1557,0.0855,0.7427,0.4969,,,21.9,holding
2026-09-21T17:26:06.207+09:00,TEST_0001_LAN_L2,LAN_L2,SOFT_GRIP_ENTRY,,610.0897827148438,-306.0459899902344,359.8481750488281,90.00778198242188,-90.00060272216797,-0.012359620071947575,-3.9458,-0.8195,3.5394,0.2307,1.503,0.675,-0.3865,0.7427,-0.4962,-0.1841,-0.1557,0.0855,3.5386,3.9467,0.819,0.2307,1.503,0.675,-0.4964,0.3867,-0.7435,-0.1841,-0.1557,0.0855,0.7427,0.9602,,,21.9,holding
2026-09-21T17:26:06.263+09:00,TEST_0001_LAN_L2,LAN_L2,SOFT_GRIP_ENTRY,,610.1034545898438,-306.6093444824219,359.8308410644531,90.007568359375,-90.00018310546875,-0.015226921997964382,-3.9221,-0.4348,3.4056,0.2716,1.4705,0.6185,-0.3628,1.1273,-0.63,-0.1432,-0.1882,0.0289,3.4048,3.9229,0.4343,0.2716,1.4705,0.6185,-0.6302,0.363,-1.1282,-0.1432,-0.1882,0.0289,1.1273,1.5236,,,21.8,holding
2026-09-21T17:26:06.319+09:00,TEST_0001_LAN_L2,LAN_L2,SOFT_GRIP_ENTRY,,610.0845947265625,-307.2065734863281,359.7771911621094,90.00360107421875,-89.99899291992188,-0.02474636398255825,-3.6099,-0.6181,3.3935,0.3462,1.4652,0.5102,-0.0506,0.944,-0.6422,-0.0686,-0.1934,-0.0794,3.3919,3.6114,0.618,0.3462,1.4652,0.5102,-0.643,0.0515,-0.9445,-0.0686,-0.1934,-0.0794,0.944,2.1208,,,21.8,holding
2026-09-21T17:26:06.376+09:00,TEST_0001_LAN_L2,LAN_L2,SOFT_GRIP_ENTRY,,610.0803833007812,-307.7711486816406,359.7287292480469,90.00211334228516,-89.99829864501953,-0.03284309059381485,-3.6099,-0.6181,3.3935,0.3462,1.4652,0.5102,-0.0506,0.944,-0.6422,-0.0686,-0.1934,-0.0794,3.3919,3.6114,0.618,0.3462,1.4652,0.5102,-0.643,0.0515,-0.9445,-0.0686,-0.1934,-0.0794,0.944,2.6854,,,21.8,holding
2026-09-21T17:26:06.432+09:00,TEST_0001_LAN_L2,LAN_L2,SOFT_GRIP_ENTRY,,610.0762939453125,-308.35150146484375,359.6850891113281,90.0004653930664,-89.99784851074219,-0.039726223796606064,-3.4684,-0.6772,3.4904,0.3693,1.4982,0.4737,0.0909,0.8849,-0.5452,-0.0455,-0.1605,-0.1158,3.4881,3.4707,0.6773,0.3693,1.4982,0.4737,-0.5469,-0.0892,-0.8852,-0.0455,-0.1605,-0.1158,0.8849,3.2657,,,21.8,holding
2026-09-21T17:26:06.489+09:00,TEST_0001_LAN_L2,LAN_L2,SOFT_GRIP_ENTRY,,610.0646362304688,-308.9244079589844,359.6527099609375,89.9972915649414,-89.99714660644531,-0.044813286513090134,-3.4684,-0.6772,3.4904,0.3693,1.4982,0.4737,0.0909,0.8849,-0.5452,-0.0455,-0.1605,-0.1158,3.4881,3.4707,0.6773,0.3693,1.4982,0.4737,-0.5469,-0.0892,-0.8852,-0.0455,-0.1605,-0.1158,0.8849,3.8387,,,21.8,holding
2026-09-21T17:26:06.546+09:00,TEST_0001_LAN_L2,LAN_L2,SOFT_GRIP_ENTRY,,610.06640625,-309.4331970214844,359.6314392089844,89.99642181396484,-89.99718475341797,-0.04435984417796135,-3.2344,-0.7677,3.6904,0.4145,1.5785,0.3953,0.3249,0.7944,-0.3452,-0.0003,-0.0802,-0.1942,3.6878,3.2373,0.768,0.4145,1.5785,0.3953,-0.3472,-0.3227,-0.7945,-0.0003,-0.0802,-0.1942,0.7944,4.3474,,,21.8,holding
2026-09-21T17:26:07.603+09:00,TEST_0001_LAN_L2,LAN_L2,SOFT_GRIP_ENTRY,SOFT_GRIP_STABILIZATION_END,609.9578857421875,-310.128662109375,359.8194274902344,89.99044799804688,-89.99989318847656,-0.013762954622507095,-2.5989,-1.9745,3.1533,0.1399,1.5292,0.5729,0.0,0.0,0.0,0.0,0.0,0.0,3.1527,2.5994,1.9749,0.1399,1.5292,0.5729,0.0,0.0,0.0,0.0,0.0,0.0,,,,,21.8,holding
2026-09-21T17:26:07.661+09:00,TEST_0001_LAN_L2,LAN_L2,HARD_GRIP,HARD_GRIP_COMMAND,609.9558715820312,-310.1276550292969,359.822998046875,89.99036407470703,-90.0,-0.013519162312150002,-2.6173,-1.9907,3.0975,0.123,1.5077,0.5863,0.0,0.0,0.0,0.0,0.0,0.0,3.0969,2.6177,1.9911,0.123,1.5077,0.5863,0.0,0.0,0.0,0.0,0.0,0.0,,,,,21.8,holding
2026-09-21T17:26:08.665+09:00,TEST_0001_LAN_L2,LAN_L2,HARD_GRIP,HARD_GRIP_STABILIZATION_END,609.965087890625,-310.09307861328125,359.83319091796875,89.9931411743164,-90.00066375732422,-0.014046743512153625,-3.0814,-0.3739,0.3001,0.0655,1.351,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2993,3.0814,0.3743,0.0655,1.351,0.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,,19.1,holding
2026-09-21T17:26:08.699+09:00,TEST_0001_LAN_L2,LAN_L2,PULL_TEST,,609.9652709960938,-310.092041015625,359.834228515625,89.99324035644531,-90.00066375732422,-0.013948078267276287,-3.0814,-0.3739,0.3001,0.0655,1.351,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2993,3.0814,0.3743,0.0655,1.351,0.6,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.001,19.1,holding
2026-09-21T17:26:08.755+09:00,TEST_0001_LAN_L2,LAN_L2,PULL_TEST,,609.966552734375,-310.08782958984375,359.8344421386719,89.99349212646484,-90.00062561035156,-0.014095929451286793,-3.1287,-0.3523,0.2937,0.0757,1.3365,0.6131,-0.0473,0.0216,-0.0063,0.0102,-0.0145,0.0131,0.293,3.1288,0.3527,0.0757,1.3365,0.6131,-0.0063,0.0473,-0.0216,0.0102,-0.0145,0.0131,,,0.0216,0.0052,19.1,holding
2026-09-21T17:26:08.812+09:00,TEST_0001_LAN_L2,LAN_L2,PULL_TEST,,609.9593505859375,-310.0290222167969,359.8462219238281,89.99259185791016,-89.99889373779297,-0.013878270983695984,-3.1287,-0.3523,0.2937,0.0757,1.3365,0.6131,-0.0473,0.0216,-0.0063,0.0102,-0.0145,0.0131,0.293,3.1288,0.3527,0.0757,1.3365,0.6131,-0.0063,0.0473,-0.0216,0.0102,-0.0145,0.0131,,,0.0216,0.0641,19.1,holding
2026-09-21T17:26:08.868+09:00,TEST_0001_LAN_L2,LAN_L2,PULL_TEST,,609.93310546875,-309.880859375,359.86138916015625,89.98881530761719,-89.99625396728516,-0.014064624905586243,-3.1051,-0.8804,0.2701,0.0923,1.3353,0.6905,-0.0238,-0.5064,-0.03,0.0268,-0.0157,0.0905,0.2693,3.1051,0.8808,0.0923,1.3353,0.6905,-0.0301,0.0237,0.5065,0.0268,-0.0157,0.0905,,,0.5064,0.2122,19.1,holding
2026-09-21T17:26:08.924+09:00,TEST_0001_LAN_L2,LAN_L2,PULL_TEST,,609.8712768554688,-309.60137939453125,359.8479309082031,89.9795150756836,-89.99844360351562,-0.0146824074909091,-2.8777,-3.2298,0.0123,0.0374,1.3319,0.9153,0.2037,-2.8559,-0.2878,-0.0281,-0.0191,0.3153,0.0115,2.8766,3.2308,0.0374,1.3319,0.9153,-0.2878,-0.2048,2.8565,-0.0281,-0.0191,0.3153,,,2.8559,0.4917,18.9,holding
