timestamp,trial_id,inspection_point_id,state,grip_event,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,base_fx,base_fy,base_fz,base_tx,base_ty,base_tz,base_dfx,base_dfy,base_dfz,base_dtx,base_dty,base_dtz,tool_fx,tool_fy,tool_fz,tool_tx,tool_ty,tool_tz,tool_dfx,tool_dfy,tool_dfz,tool_dtx,tool_dty,tool_dtz,entry_force_n,entry_depth_mm,pull_force_n,pull_displacement_mm,gripper_width,gripper_state
2026-09-21T11:36:10.387+09:00,TEST_0001_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,SOFT_GRIP_COMMAND,673.2650756835938,60.50727844238281,486.6683654785156,178.59640502929688,-89.78072357177734,-179.94252014160156,-3.4442,-2.7791,0.8072,0.2474,-0.0061,0.0009,0.1327,0.0327,0.0152,0.0352,-0.0009,0.0001,-0.8229,-2.8619,-3.372,0.2474,-0.0061,0.0009,-0.0147,0.0359,0.1319,0.0352,-0.0009,0.0001,,,,,110.3,holding
2026-09-21T11:36:15.459+09:00,TEST_0001_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,ENTRY_MOTION_START_WIDTH_REACHED,673.1005859375,60.38322830200195,486.85369873046875,178.58984375,-89.76582336425781,-179.95046997070312,-2.2706,-1.8328,-1.3781,0.4159,-0.0102,0.0017,1.3063,0.979,-2.1701,0.2036,-0.005,0.0009,1.3674,-1.8893,-2.2304,0.4159,-0.0102,0.0017,2.1757,1.0085,1.2735,0.2036,-0.005,0.0009,,,,,24.9,moving
2026-09-21T11:36:15.491+09:00,TEST_0001_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,673.1011962890625,60.383338928222656,486.8525390625,178.58984375,-89.76591491699219,-179.9504852294922,-2.2706,-1.8328,-1.3781,0.4159,-0.0102,0.0017,1.3063,0.979,-2.1701,0.2036,-0.005,0.0009,1.3674,-1.8893,-2.2304,0.4159,-0.0102,0.0017,2.1757,1.0085,1.2735,0.2036,-0.005,0.0009,1.3063,-0.1696,,,24.9,moving
2026-09-21T11:36:15.548+09:00,TEST_0001_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,673.1024169921875,60.383705139160156,486.8503112792969,178.58985900878906,-89.7660903930664,-179.95066833496094,-2.3393,-1.8196,-1.1714,0.4232,-0.0104,0.0017,1.2376,0.9922,-1.9634,0.2109,-0.0052,0.0009,1.1604,-1.8776,-2.2985,0.4232,-0.0104,0.0017,1.9687,1.0202,1.2053,0.2109,-0.0052,0.0009,1.2376,-0.1683,,,24.8,moving
2026-09-21T11:36:15.604+09:00,TEST_0001_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,673.150634765625,60.39419174194336,486.7605285644531,178.5901641845703,-89.77350616455078,-179.95294189453125,-2.3393,-1.8196,-1.1714,0.4232,-0.0104,0.0017,1.2376,0.9922,-1.9634,0.2109,-0.0052,0.0009,1.1604,-1.8776,-2.2985,0.4232,-0.0104,0.0017,1.9687,1.0202,1.2053,0.2109,-0.0052,0.0009,1.2376,-0.1201,,,24.6,moving
2026-09-21T11:36:15.662+09:00,TEST_0001_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,673.3119506835938,60.438716888427734,486.496337890625,178.5934295654297,-89.79496765136719,-179.96817016601562,-3.3666,-1.8476,-1.0796,0.4562,-0.0112,0.0018,0.2103,0.9642,-1.8715,0.244,-0.006,0.001,1.0657,-1.9306,-3.3242,0.4562,-0.0112,0.0018,1.8739,0.9672,0.1797,0.244,-0.006,0.001,0.2103,0.0412,,,24.6,moving
2026-09-21T11:36:15.718+09:00,TEST_0001_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,673.6146240234375,60.47161102294922,486.3035888671875,178.596923828125,-89.8121566772461,-179.97801208496094,-3.3666,-1.8476,-1.0796,0.4562,-0.0112,0.0018,0.2103,0.9642,-1.8715,0.244,-0.006,0.001,1.0657,-1.9306,-3.3242,0.4562,-0.0112,0.0018,1.8739,0.9672,0.1797,0.244,-0.006,0.001,0.2103,0.3439,,,24.6,moving
2026-09-21T11:36:15.774+09:00,TEST_0001_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,674.1195678710938,60.484683990478516,486.42254638671875,178.5973663330078,-89.80343627929688,-179.9706573486328,-4.7388,-1.8447,-0.7259,0.4491,-0.011,0.0016,-1.1619,0.9671,-1.5178,0.2368,-0.0058,0.0007,0.7097,-1.9605,-4.6946,0.4491,-0.011,0.0016,1.5179,0.9373,-1.1907,0.2368,-0.0058,0.0007,1.1619,0.8488,,,24.3,moving
2026-09-21T11:36:15.831+09:00,TEST_0001_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,674.6995239257812,60.49225997924805,486.45843505859375,178.59751892089844,-89.8016586303711,-179.9618682861328,-4.7388,-1.8447,-0.7259,0.4491,-0.011,0.0016,-1.1619,0.9671,-1.5178,0.2368,-0.0058,0.0007,0.7097,-1.9605,-4.6946,0.4491,-0.011,0.0016,1.5179,0.9373,-1.1907,0.2368,-0.0058,0.0007,1.1619,1.4288,,,23.8,moving
2026-09-21T11:36:15.888+09:00,TEST_0001_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,675.2769165039062,60.50941848754883,486.4871826171875,178.5988311767578,-89.80030059814453,-179.96142578125,-4.5849,-1.866,-0.2357,0.3976,-0.0097,0.0014,-1.008,0.9459,-1.0276,0.1854,-0.0045,0.0006,0.2186,-1.9778,-4.5386,0.3976,-0.0097,0.0014,1.0269,0.92,-1.0347,0.1854,-0.0045,0.0006,1.008,2.0062,,,23.3,moving
