timestamp,trial_id,inspection_point_id,state,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,base_fx,base_fy,base_fz,base_tx,base_ty,base_tz,base_dfx,base_dfy,base_dfz,base_dtx,base_dty,base_dtz,tool_fx,tool_fy,tool_fz,tool_tx,tool_ty,tool_tz,tool_dfx,tool_dfy,tool_dfz,tool_dtx,tool_dty,tool_dtz,entry_force_n,entry_depth_mm,pull_force_n,pull_displacement_mm,gripper_width,gripper_state
2026-09-21T09:00:06.133+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,668.7068481445312,60.46876525878906,486.7716369628906,178.59507751464844,-89.76634979248047,-179.94354248046875,2.1758,-4.0543,2.7072,0.945,-0.0232,0.0038,5.0753,-2.5708,0.5868,0.4174,-0.0102,0.0017,-2.7023,-3.9969,2.2855,0.945,-0.0232,0.0038,-0.5689,-2.4451,5.1393,0.4174,-0.0102,0.0017,,,5.0753,29.5811,18.4,moving
2026-09-21T09:00:06.188+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,668.1681518554688,60.47894287109375,486.7364807128906,178.59603881835938,-89.76923370361328,-179.94290161132812,2.2405,-4.2398,2.6763,0.9416,-0.0231,0.0038,5.1399,-2.7563,0.5559,0.414,-0.0102,0.0017,-2.6708,-4.181,2.3545,0.9416,-0.0231,0.0038,-0.5374,-2.6292,5.2084,0.414,-0.0102,0.0017,,,5.1399,30.1198,18.4,moving
2026-09-21T09:00:06.243+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,667.5985717773438,60.505733489990234,486.6957092285156,178.59852600097656,-89.77278900146484,-179.9412078857422,2.2405,-4.2398,2.6763,0.9416,-0.0231,0.0038,5.1399,-2.7563,0.5559,0.414,-0.0102,0.0017,-2.6708,-4.181,2.3545,0.9416,-0.0231,0.0038,-0.5374,-2.6292,5.2084,0.414,-0.0102,0.0017,,,5.1399,30.6893,18.4,moving
2026-09-21T09:00:06.298+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,667.0615234375,60.536766052246094,486.70159912109375,178.6011962890625,-89.77220916748047,-179.94265747070312,2.3892,-4.2928,2.7895,0.9396,-0.023,0.0038,5.2886,-2.8093,0.6691,0.4121,-0.0101,0.0017,-2.7838,-4.2303,2.5044,0.9396,-0.023,0.0038,-0.6505,-2.6785,5.3583,0.4121,-0.0101,0.0017,,,5.2886,31.2264,18.4,moving
2026-09-21T09:00:06.353+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,666.5325317382812,60.522884368896484,486.751220703125,178.5994873046875,-89.76809692382812,-179.93408203125,2.3892,-4.2928,2.7895,0.9396,-0.023,0.0038,5.2886,-2.8093,0.6691,0.4121,-0.0101,0.0017,-2.7838,-4.2303,2.5044,0.9396,-0.023,0.0038,-0.6505,-2.6785,5.3583,0.4121,-0.0101,0.0017,,,5.2886,31.7554,18.4,moving
2026-09-21T09:00:06.408+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,665.962158203125,60.4926643371582,486.7579650878906,178.59706115722656,-89.76731872558594,-179.93804931640625,2.666,-4.4431,2.741,0.9377,-0.0229,0.0038,5.5654,-2.9596,0.6206,0.4101,-0.01,0.0017,-2.7349,-4.3734,2.7849,0.9377,-0.0229,0.0038,-0.6015,-2.8216,5.6387,0.4101,-0.01,0.0017,,,5.5654,32.3257,18.4,moving
2026-09-21T09:00:06.464+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,665.4139404296875,60.482791900634766,486.7140197753906,178.5962677001953,-89.77059173583984,-179.943603515625,2.6197,-4.6224,2.7778,0.9329,-0.0228,0.0038,5.5191,-3.1389,0.6575,0.4053,-0.0099,0.0017,-2.7714,-4.5541,2.7432,0.9329,-0.0228,0.0038,-0.638,-3.0024,5.5971,0.4053,-0.0099,0.0017,,,5.5191,32.874,18.4,moving
2026-09-21T09:00:06.519+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,664.8589477539062,60.49834442138672,486.7019958496094,178.59725952148438,-89.77155303955078,-179.94512939453125,2.6197,-4.6224,2.7778,0.9329,-0.0228,0.0038,5.5191,-3.1389,0.6575,0.4053,-0.0099,0.0017,-2.7714,-4.5541,2.7432,0.9329,-0.0228,0.0038,-0.638,-3.0024,5.5971,0.4053,-0.0099,0.0017,,,5.5191,33.429,18.4,moving
2026-09-21T09:00:06.575+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,664.2831420898438,60.50876235961914,486.7571105957031,178.5985107421875,-89.76679992675781,-179.9443359375,2.9569,-4.6403,2.6638,0.9291,-0.0227,0.0037,5.8564,-3.1568,0.5434,0.4015,-0.0098,0.0016,-2.6556,-4.5641,3.0804,0.9291,-0.0227,0.0037,-0.5222,-3.0123,5.9342,0.4015,-0.0098,0.0016,,,5.8564,34.0048,18.4,moving
2026-09-21T09:00:06.632+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,663.7048950195312,60.48112487792969,486.7500305175781,178.59619140625,-89.76761627197266,-179.93582153320312,2.9569,-4.6403,2.6638,0.9291,-0.0227,0.0037,5.8564,-3.1568,0.5434,0.4015,-0.0098,0.0016,-2.6556,-4.5641,3.0804,0.9291,-0.0227,0.0037,-0.5222,-3.0123,5.9342,0.4015,-0.0098,0.0016,,,5.8564,34.583,18.4,moving
2026-09-21T09:00:06.687+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,663.162353515625,60.451995849609375,486.6940002441406,178.59375,-89.77198791503906,-179.94229125976562,2.8074,-4.6818,2.739,0.9245,-0.0227,0.0037,5.7069,-3.1983,0.6187,0.3969,-0.0097,0.0016,-2.7323,-4.6086,2.9322,0.9245,-0.0227,0.0037,-0.599,-3.0569,5.7861,0.3969,-0.0097,0.0016,,,5.7069,35.1255,18.4,moving
2026-09-21T09:00:06.743+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,662.592041015625,60.439605712890625,486.72613525390625,178.59288024902344,-89.76932525634766,-179.9390869140625,2.8074,-4.6818,2.739,0.9245,-0.0227,0.0037,5.7069,-3.1983,0.6187,0.3969,-0.0097,0.0016,-2.7323,-4.6086,2.9322,0.9245,-0.0227,0.0037,-0.599,-3.0569,5.7861,0.3969,-0.0097,0.0016,,,5.7069,35.6959,18.4,moving
2026-09-21T09:00:06.798+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,662.0465698242188,60.46691131591797,486.8209533691406,178.59539794921875,-89.76162719726562,-179.94065856933594,3.0879,-4.7375,2.9331,0.9203,-0.0226,0.0037,5.9873,-3.254,0.8127,0.3927,-0.0097,0.0016,-2.9251,-4.6571,3.2151,0.9203,-0.0226,0.0037,-0.7918,-3.1053,6.069,0.3927,-0.0097,0.0016,,,5.9873,36.2413,18.4,moving
2026-09-21T09:00:06.854+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,661.5022583007812,60.49687957763672,486.7734680175781,178.59808349609375,-89.76565551757812,-179.94117736816406,3.0879,-4.7375,2.9331,0.9203,-0.0226,0.0037,5.9873,-3.254,0.8127,0.3927,-0.0097,0.0016,-2.9251,-4.6571,3.2151,0.9203,-0.0226,0.0037,-0.7918,-3.1053,6.069,0.3927,-0.0097,0.0016,,,5.9873,36.7856,18.4,moving
2026-09-21T09:00:06.910+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,660.931640625,60.48393630981445,486.74847412109375,178.59701538085938,-89.76774597167969,-179.93838500976562,2.8485,-4.7099,3.0089,0.9198,-0.0225,0.0038,5.7479,-3.2264,0.8886,0.3922,-0.0096,0.0017,-3.0017,-4.6357,2.9751,0.9198,-0.0225,0.0038,-0.8683,-3.0839,5.829,0.3922,-0.0096,0.0017,,,5.7479,37.3563,18.4,moving
2026-09-21T09:00:06.965+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,660.368408203125,60.47161865234375,486.7976989746094,178.5963897705078,-89.76348114013672,-179.9421844482422,2.9379,-4.7181,3.0991,0.9174,-0.0225,0.0038,5.8373,-3.2346,0.9787,0.3898,-0.0096,0.0017,-3.0911,-4.6416,3.0653,0.9174,-0.0225,0.0038,-0.9578,-3.0898,5.9191,0.3898,-0.0096,0.0017,,,5.8373,37.9195,18.4,moving
2026-09-21T09:00:07.022+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,659.8134155273438,60.485050201416016,486.8226318359375,178.59693908691406,-89.76163482666016,-179.93470764160156,2.9379,-4.7181,3.0991,0.9174,-0.0225,0.0038,5.8373,-3.2346,0.9787,0.3898,-0.0096,0.0017,-3.0911,-4.6416,3.0653,0.9174,-0.0225,0.0038,-0.9578,-3.0898,5.9191,0.3898,-0.0096,0.0017,,,5.8373,38.4745,18.4,moving
2026-09-21T09:00:07.078+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,659.251708984375,60.52152633666992,486.77850341796875,178.60025024414062,-89.76493072509766,-179.9397430419922,3.2064,-4.7412,3.5139,0.9212,-0.0226,0.0038,6.1058,-3.2577,1.3936,0.3936,-0.0096,0.0017,-3.5052,-4.6577,3.3357,0.9212,-0.0226,0.0038,-1.3718,-3.1059,6.1896,0.3936,-0.0096,0.0017,,,6.1058,39.0362,18.4,moving
2026-09-21T09:00:07.134+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,658.6776123046875,60.509525299072266,486.751953125,178.5991973876953,-89.76699829101562,-179.93341064453125,3.2064,-4.7412,3.5139,0.9212,-0.0226,0.0038,6.1058,-3.2577,1.3936,0.3936,-0.0096,0.0017,-3.5052,-4.6577,3.3357,0.9212,-0.0226,0.0038,-1.3718,-3.1059,6.1896,0.3936,-0.0096,0.0017,,,6.1058,39.6103,18.4,moving
2026-09-21T09:00:07.190+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,658.1240844726562,60.478885650634766,486.7370300292969,178.5965118408203,-89.76805114746094,-179.94146728515625,2.9091,-4.6099,3.7805,0.925,-0.0226,0.0038,5.8085,-3.1264,1.6602,0.3975,-0.0097,0.0017,-3.7733,-4.533,3.0364,0.925,-0.0226,0.0038,-1.64,-2.9812,5.8903,0.3975,-0.0097,0.0017,,,5.8085,40.1638,18.4,moving
2026-09-21T09:00:07.246+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,657.578369140625,60.461448669433594,486.8170166015625,178.5948028564453,-89.7616195678711,-179.9403076171875,2.9091,-4.6099,3.7805,0.925,-0.0226,0.0038,5.8085,-3.1264,1.6602,0.3975,-0.0097,0.0017,-3.7733,-4.533,3.0364,0.925,-0.0226,0.0038,-1.64,-2.9812,5.8903,0.3975,-0.0097,0.0017,,,5.8085,40.7095,18.4,moving
2026-09-21T09:00:07.302+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,657.0078125,60.47563552856445,486.81341552734375,178.59622192382812,-89.76154327392578,-179.9454803466797,3.1875,-4.6657,3.7591,0.9199,-0.0225,0.0038,6.0869,-3.1822,1.6388,0.3923,-0.0096,0.0017,-3.7501,-4.5822,3.3166,0.9199,-0.0225,0.0038,-1.6168,-3.0304,6.1705,0.3923,-0.0096,0.0017,,,6.0869,41.2801,18.4,moving
2026-09-21T09:00:07.359+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,656.4474487304688,60.49763488769531,486.7547302246094,178.59791564941406,-89.7664794921875,-179.93894958496094,3.1875,-4.6657,3.7591,0.9199,-0.0225,0.0038,6.0869,-3.1822,1.6388,0.3923,-0.0096,0.0017,-3.7501,-4.5822,3.3166,0.9199,-0.0225,0.0038,-1.6168,-3.0304,6.1705,0.3923,-0.0096,0.0017,,,6.0869,41.8405,18.4,moving
2026-09-21T09:00:07.415+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,655.9098510742188,60.49146270751953,486.7662658691406,178.59735107421875,-89.76577758789062,-179.93849182128906,3.4177,-4.6606,4.1513,0.912,-0.0223,0.0038,6.3172,-3.1771,2.0309,0.3845,-0.0094,0.0017,-4.1418,-4.5711,3.5476,0.912,-0.0223,0.0038,-2.0085,-3.0193,6.4014,0.3845,-0.0094,0.0017,,,6.3172,42.3781,18.4,moving
2026-09-21T09:00:07.472+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,655.3306274414062,60.464195251464844,486.8293151855469,178.5953826904297,-89.76058197021484,-179.93930053710938,3.3347,-4.5886,4.3367,0.9146,-0.0224,0.0037,6.2341,-3.1051,2.2163,0.387,-0.0095,0.0016,-4.327,-4.5011,3.4641,0.9146,-0.0224,0.0037,-2.1936,-2.9493,6.3179,0.387,-0.0095,0.0016,,,6.2341,42.9573,18.4,moving
2026-09-21T09:00:07.528+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,654.7698974609375,60.45144271850586,486.794921875,178.59437561035156,-89.76337432861328,-179.93980407714844,3.3347,-4.5886,4.3367,0.9146,-0.0224,0.0037,6.2341,-3.1051,2.2163,0.387,-0.0095,0.0016,-4.327,-4.5011,3.4641,0.9146,-0.0224,0.0037,-2.1936,-2.9493,6.3179,0.387,-0.0095,0.0016,,,6.2341,43.518,18.4,moving
2026-09-21T09:00:07.584+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,654.2269287109375,60.477088928222656,486.7130432128906,178.59637451171875,-89.77018737792969,-179.94192504882812,3.3329,-4.5803,4.3699,0.9149,-0.0224,0.0038,6.2323,-3.0968,2.2496,0.3873,-0.0095,0.0017,-4.3604,-4.493,3.4618,0.9149,-0.0224,0.0038,-2.2271,-2.9412,6.3157,0.3873,-0.0095,0.0017,,,6.2323,44.061,18.4,moving
2026-09-21T09:00:07.639+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,653.66015625,60.49176788330078,486.6720275878906,178.59783935546875,-89.77371215820312,-179.9398651123047,3.3329,-4.5803,4.3699,0.9149,-0.0224,0.0038,6.2323,-3.0968,2.2496,0.3873,-0.0095,0.0017,-4.3604,-4.493,3.4618,0.9149,-0.0224,0.0038,-2.2271,-2.9412,6.3157,0.3873,-0.0095,0.0017,,,6.2323,44.6277,18.4,moving
2026-09-21T09:00:07.695+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,653.09765625,60.476356506347656,486.71868896484375,178.5966033935547,-89.76969909667969,-179.94346618652344,3.6279,-4.5993,4.5572,0.917,-0.0225,0.0037,6.5273,-3.1158,2.4369,0.3894,-0.0095,0.0016,-4.5468,-4.5047,3.7574,0.917,-0.0225,0.0037,-2.4134,-2.9529,6.6112,0.3894,-0.0095,0.0016,,,6.5273,45.1902,18.4,moving
2026-09-21T09:00:07.752+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,652.5536499023438,60.46542739868164,486.7787780761719,178.59507751464844,-89.76467895507812,-179.93994140625,3.6279,-4.5993,4.5572,0.917,-0.0225,0.0037,6.5273,-3.1158,2.4369,0.3894,-0.0095,0.0016,-4.5468,-4.5047,3.7574,0.917,-0.0225,0.0037,-2.4134,-2.9529,6.6112,0.3894,-0.0095,0.0016,,,6.5273,45.7343,18.4,moving
2026-09-21T09:00:07.808+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,651.9856567382812,60.492637634277344,486.7254638671875,178.59735107421875,-89.76884460449219,-179.94168090820312,3.3307,-4.5966,4.7018,0.9198,-0.0225,0.0037,6.2302,-3.113,2.5815,0.3922,-0.0096,0.0017,-4.6923,-4.5088,3.4617,0.9198,-0.0225,0.0037,-2.5589,-2.957,6.3155,0.3922,-0.0096,0.0017,,,6.2302,46.3022,18.4,moving
2026-09-21T09:00:07.864+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,651.4083251953125,60.5208740234375,486.7041015625,178.59999084472656,-89.77066040039062,-179.93597412109375,3.564,-4.5667,4.7838,0.9089,-0.0222,0.0037,6.4634,-3.0832,2.6634,0.3813,-0.0093,0.0016,-4.7741,-4.473,3.6936,0.9089,-0.0222,0.0037,-2.6408,-2.9212,6.5474,0.3813,-0.0093,0.0016,,,6.4634,46.8796,18.4,moving
2026-09-21T09:00:07.922+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,650.8318481445312,60.50923156738281,486.7344665527344,178.5992431640625,-89.76785278320312,-179.94381713867188,3.564,-4.5667,4.7838,0.9089,-0.0222,0.0037,6.4634,-3.0832,2.6634,0.3813,-0.0093,0.0016,-4.7741,-4.473,3.6936,0.9089,-0.0222,0.0037,-2.6408,-2.9212,6.5474,0.3813,-0.0093,0.0016,,,6.4634,47.4561,18.4,moving
2026-09-21T09:00:07.979+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,650.2735595703125,60.48448944091797,486.7538146972656,178.5970458984375,-89.76631164550781,-179.94387817382812,3.4691,-4.5505,4.9007,0.9098,-0.0223,0.0037,6.3686,-3.0669,2.7803,0.3823,-0.0093,0.0016,-4.8905,-4.4591,3.5996,0.9098,-0.0223,0.0037,-2.7572,-2.9073,6.4535,0.3823,-0.0093,0.0016,,,6.3686,48.0143,18.4,moving
2026-09-21T09:00:08.035+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,649.7030029296875,60.483097076416016,486.74188232421875,178.59710693359375,-89.76725006103516,-179.9418182373047,3.4691,-4.5505,4.9007,0.9098,-0.0223,0.0037,6.3686,-3.0669,2.7803,0.3823,-0.0093,0.0016,-4.8905,-4.4591,3.5996,0.9098,-0.0223,0.0037,-2.7572,-2.9073,6.4535,0.3823,-0.0093,0.0016,,,6.3686,48.5849,18.4,moving
2026-09-21T09:00:08.091+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,649.1564331054688,60.50791549682617,486.71954345703125,178.5994873046875,-89.76911926269531,-179.9384307861328,3.42,-4.6333,5.0371,0.9042,-0.0221,0.0037,6.3195,-3.1497,2.9167,0.3766,-0.0092,0.0016,-5.0277,-4.5426,3.5528,0.9042,-0.0221,0.0037,-2.8944,-2.9909,6.4066,0.3766,-0.0092,0.0016,,,6.3195,49.1315,18.4,moving
