timestamp,trial_id,inspection_point_id,state,grip_event,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,base_fx,base_fy,base_fz,base_tx,base_ty,base_tz,base_dfx,base_dfy,base_dfz,base_dtx,base_dty,base_dtz,tool_fx,tool_fy,tool_fz,tool_tx,tool_ty,tool_tz,tool_dfx,tool_dfy,tool_dfz,tool_dtx,tool_dty,tool_dtz,entry_force_n,entry_depth_mm,pull_force_n,pull_displacement_mm,gripper_width,gripper_state
2026-09-21T09:26:46.400+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,SOFT_GRIP_COMMAND,673.2637329101562,60.54002380371094,486.69500732421875,178.5991668701172,-89.7785415649414,-179.9425048828125,-2.9874,-2.678,0.9589,0.2393,-0.0059,0.0009,0.063,-0.0242,0.0157,0.0326,-0.0008,0.0001,-0.9729,-2.7492,-2.9173,0.2393,-0.0059,0.0009,-0.0155,-0.0226,0.0637,0.0326,-0.0008,0.0001,,,,,109.2,moving
2026-09-21T09:26:50.722+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,ENTRY_MOTION_START_WIDTH_REACHED,673.09521484375,60.38106155395508,486.8709716796875,178.58973693847656,-89.76438903808594,-179.95016479492188,-2.1664,-2.1759,1.0229,0.4042,-0.01,0.0017,0.884,0.4779,0.0796,0.1975,-0.0049,0.0009,-1.0335,-2.2277,-2.1079,0.4042,-0.01,0.0017,-0.076,0.4989,0.873,0.1975,-0.0049,0.0009,,,,,19.9,moving
2026-09-21T09:26:50.755+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,673.0950927734375,60.381038665771484,486.8695373535156,178.58973693847656,-89.7645034790039,-179.9501953125,-2.1664,-2.1759,1.0229,0.4042,-0.01,0.0017,0.884,0.4779,0.0796,0.1975,-0.0049,0.0009,-1.0335,-2.2277,-2.1079,0.4042,-0.01,0.0017,-0.076,0.4989,0.873,0.1975,-0.0049,0.0009,0.884,-0.1765,,,19.4,moving
2026-09-21T09:26:50.810+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,673.096923828125,60.38137435913086,486.8659973144531,178.58973693847656,-89.76480102539062,-179.95025634765625,-2.1659,-2.2138,0.9328,0.3978,-0.0098,0.0016,0.8845,0.44,-0.0104,0.1911,-0.0047,0.0008,-0.9434,-2.2656,-2.1069,0.3978,-0.0098,0.0016,0.014,0.4611,0.874,0.1911,-0.0047,0.0008,0.8845,-0.1746,,,18.2,moving
2026-09-21T09:26:50.867+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,673.137451171875,60.389137268066406,486.7911682128906,178.58990478515625,-89.77099609375,-179.9522705078125,-2.2476,-2.3443,1.1129,0.4079,-0.01,0.0017,0.8027,0.3095,0.1696,0.2011,-0.005,0.0009,-1.1237,-2.398,-2.1848,0.4079,-0.01,0.0017,-0.1662,0.3287,0.7962,0.2011,-0.005,0.0009,0.8027,-0.1341,,,18.1,moving
2026-09-21T09:26:50.923+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,673.2802124023438,60.42705154418945,486.5601806640625,178.5924072265625,-89.78944396972656,-179.9662628173828,-2.2476,-2.3443,1.1129,0.4079,-0.01,0.0017,0.8027,0.3095,0.1696,0.2011,-0.005,0.0009,-1.1237,-2.398,-2.1848,0.4079,-0.01,0.0017,-0.1662,0.3287,0.7962,0.2011,-0.005,0.0009,0.8027,0.0087,,,17.9,holding
2026-09-21T09:26:50.978+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,673.575927734375,60.46140670776367,486.3242492675781,178.595947265625,-89.81015014648438,-179.9779052734375,-3.9888,-2.5279,1.346,0.4246,-0.0104,0.0016,-0.9384,0.1259,0.4028,0.2179,-0.0054,0.0008,-1.3605,-2.6244,-3.921,0.4246,-0.0104,0.0016,-0.403,0.1023,-0.94,0.2179,-0.0054,0.0008,0.9384,0.3044,,,17.9,holding
2026-09-21T09:26:51.034+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,674.0543823242188,60.47832489013672,486.4415588378906,178.5970458984375,-89.80171203613281,-179.9716033935547,-3.9888,-2.5279,1.346,0.4246,-0.0104,0.0016,-0.9384,0.1259,0.4028,0.2179,-0.0054,0.0008,-1.3605,-2.6244,-3.921,0.4246,-0.0104,0.0016,-0.403,0.1023,-0.94,0.2179,-0.0054,0.0008,0.9384,0.7828,,,17.9,holding
2026-09-21T09:26:51.090+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,674.6328125,60.487857818603516,486.4563293457031,178.59725952148438,-89.80170440673828,-179.96319580078125,-4.7487,-2.5207,1.302,0.3489,-0.0086,0.0012,-1.6983,0.1331,0.3588,0.1422,-0.0035,0.0004,-1.3197,-2.6355,-4.681,0.3489,-0.0086,0.0012,-0.3622,0.0911,-1.7001,0.1422,-0.0035,0.0004,1.6983,1.3613,,,17.9,holding
2026-09-21T09:26:51.146+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,675.212646484375,60.506385803222656,486.47332763671875,178.5986328125,-89.80134582519531,-179.9616241455078,-4.7487,-2.5207,1.302,0.3489,-0.0086,0.0012,-1.6983,0.1331,0.3588,0.1422,-0.0035,0.0004,-1.3197,-2.6355,-4.681,0.3489,-0.0086,0.0012,-0.3622,0.0911,-1.7001,0.1422,-0.0035,0.0004,1.6983,1.9411,,,17.9,holding
2026-09-21T09:26:51.202+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,675.7933959960938,60.53291320800781,486.5352783203125,178.60107421875,-89.79662322998047,-179.95654296875,-4.5161,-2.3612,1.338,0.3403,-0.0083,0.0012,-1.4657,0.2926,0.3948,0.1336,-0.0033,0.0004,-1.3553,-2.47,-4.4523,0.3403,-0.0083,0.0012,-0.3978,0.2567,-1.4714,0.1336,-0.0033,0.0004,1.4657,2.5219,,,17.9,holding
2026-09-21T09:26:51.259+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,676.3897705078125,60.52014923095703,486.5751953125,178.5998077392578,-89.7937240600586,-179.95394897460938,-4.4059,-2.0379,1.254,0.3429,-0.0084,0.0012,-1.3555,0.6159,0.3108,0.1361,-0.0033,0.0004,-1.2715,-2.144,-4.3502,0.3429,-0.0084,0.0012,-0.314,0.5827,-1.3693,0.1361,-0.0033,0.0004,1.3555,3.1182,,,17.9,holding
2026-09-21T09:26:51.316+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,676.970458984375,60.47500228881836,486.56549072265625,178.59580993652344,-89.79479217529297,-179.95887756347656,-4.4059,-2.0379,1.254,0.3429,-0.0084,0.0012,-1.3555,0.6159,0.3108,0.1361,-0.0033,0.0004,-1.2715,-2.144,-4.3502,0.3429,-0.0084,0.0012,-0.314,0.5827,-1.3693,0.1361,-0.0033,0.0004,1.3555,3.6989,,,17.9,holding
2026-09-21T09:26:51.372+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,677.5292358398438,60.454994201660156,486.64715576171875,178.59446716308594,-89.78803253173828,-179.95703125,-4.6449,-1.8896,1.3287,0.3522,-0.0086,0.0013,-1.5945,0.7642,0.3855,0.1454,-0.0036,0.0005,-1.347,-2.002,-4.5923,0.3522,-0.0086,0.0013,-0.3895,0.7247,-1.6114,0.1454,-0.0036,0.0005,1.5945,4.2577,,,17.9,holding
2026-09-21T09:26:51.427+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,678.1082763671875,60.47056198120117,486.6852111816406,178.5954132080078,-89.78495788574219,-179.954345703125,-4.6449,-1.8896,1.3287,0.3522,-0.0086,0.0013,-1.5945,0.7642,0.3855,0.1454,-0.0036,0.0005,-1.347,-2.002,-4.5923,0.3522,-0.0086,0.0013,-0.3895,0.7247,-1.6114,0.1454,-0.0036,0.0005,1.5945,4.8367,,,17.9,holding
2026-09-21T09:26:51.484+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,678.6766357421875,60.470191955566406,486.7546081542969,178.5950469970703,-89.77931213378906,-179.95513916015625,-4.7915,-1.9551,1.2069,0.3462,-0.0085,0.0013,-1.7411,0.6987,0.2636,0.1394,-0.0034,0.0005,-1.2267,-2.071,-4.7375,0.3462,-0.0085,0.0013,-0.2692,0.6556,-1.7566,0.1394,-0.0034,0.0005,1.7411,5.4051,,,17.9,holding
2026-09-21T09:26:51.539+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,679.2333374023438,60.44223403930664,486.8180847167969,178.59266662597656,-89.77374267578125,-179.94949340820312,-4.7915,-1.9551,1.2069,0.3462,-0.0085,0.0013,-1.7411,0.6987,0.2636,0.1394,-0.0034,0.0005,-1.2267,-2.071,-4.7375,0.3462,-0.0085,0.0013,-0.2692,0.6556,-1.7566,0.1394,-0.0034,0.0005,1.7411,5.9618,,,17.9,holding
2026-09-21T09:26:51.596+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,679.80859375,60.413394927978516,486.87164306640625,178.58995056152344,-89.76922607421875,-179.9474334716797,-4.8375,-1.9765,1.3247,0.3505,-0.0086,0.0014,-1.7871,0.6773,0.3814,0.1438,-0.0035,0.0006,-1.3454,-2.0936,-4.7822,0.3505,-0.0086,0.0014,-0.3879,0.633,-1.8012,0.1438,-0.0035,0.0006,1.7871,6.537,,,17.9,holding
2026-09-21T09:26:51.652+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,680.3687744140625,60.422386169433594,486.93890380859375,178.59075927734375,-89.76370239257812,-179.9498291015625,-4.8375,-1.9765,1.3247,0.3505,-0.0086,0.0014,-1.7871,0.6773,0.3814,0.1438,-0.0035,0.0006,-1.3454,-2.0936,-4.7822,0.3505,-0.0086,0.0014,-0.3879,0.633,-1.8012,0.1438,-0.0035,0.0006,1.7871,7.0972,,,17.9,holding
2026-09-21T09:26:51.709+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,680.9022216796875,60.4498291015625,486.83563232421875,178.5936279296875,-89.7719955444336,-179.94898986816406,-5.0963,-2.2483,1.3053,0.3549,-0.0087,0.0014,-2.0459,0.4055,0.3621,0.1481,-0.0037,0.0006,-1.3282,-2.3718,-5.034,0.3549,-0.0087,0.0014,-0.3707,0.3549,-2.0531,0.1481,-0.0037,0.0006,2.0459,7.6307,,,17.9,holding
2026-09-21T09:26:51.765+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,681.4808959960938,60.47356414794922,486.813232421875,178.59556579589844,-89.77407836914062,-179.9501953125,-5.2273,-2.4934,1.3846,0.3656,-0.009,0.0015,-2.1769,0.1604,0.4413,0.1588,-0.0039,0.0007,-1.4073,-2.6195,-5.1591,0.3656,-0.009,0.0015,-0.4498,0.1071,-2.1781,0.1588,-0.0039,0.0007,2.1769,8.2094,,,17.9,holding
2026-09-21T09:26:51.820+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,682.0465087890625,60.470211029052734,486.8791198730469,178.59519958496094,-89.76881408691406,-179.9527587890625,-5.2273,-2.4934,1.3846,0.3656,-0.009,0.0015,-2.1769,0.1604,0.4413,0.1588,-0.0039,0.0007,-1.4073,-2.6195,-5.1591,0.3656,-0.009,0.0015,-0.4498,0.1071,-2.1781,0.1588,-0.0039,0.0007,2.1769,8.775,,,17.9,holding
2026-09-21T09:26:51.877+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,682.61376953125,60.44249725341797,486.9325866699219,178.5932159423828,-89.764404296875,-179.95028686523438,-5.1823,-2.5539,1.5689,0.3782,-0.0093,0.0015,-2.1319,0.0999,0.6257,0.1715,-0.0042,0.0007,-1.5919,-2.6789,-5.1117,0.3782,-0.0093,0.0015,-0.6344,0.0477,-2.1308,0.1715,-0.0042,0.0007,2.1319,9.3422,,,17.9,holding
2026-09-21T09:26:51.933+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,683.181396484375,60.42796325683594,486.9114685058594,178.59182739257812,-89.76606750488281,-179.94851684570312,-5.1823,-2.5539,1.5689,0.3782,-0.0093,0.0015,-2.1319,0.0999,0.6257,0.1715,-0.0042,0.0007,-1.5919,-2.6789,-5.1117,0.3782,-0.0093,0.0015,-0.6344,0.0477,-2.1308,0.1715,-0.0042,0.0007,2.1319,9.9099,,,17.9,holding
2026-09-21T09:26:51.989+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,683.7525024414062,60.44257354736328,486.8174133300781,178.5928497314453,-89.77387237548828,-179.9553680419922,-5.5355,-2.6721,1.4863,0.375,-0.0092,0.0015,-2.4851,-0.0183,0.5431,0.1683,-0.0042,0.0007,-1.5111,-2.806,-5.4621,0.375,-0.0092,0.0015,-0.5536,-0.0793,-2.4812,0.1683,-0.0042,0.0007,2.4851,10.481,,,17.9,holding
