timestamp,trial_id,inspection_point_id,state,grip_event,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,base_fx,base_fy,base_fz,base_tx,base_ty,base_tz,base_dfx,base_dfy,base_dfz,base_dtx,base_dty,base_dtz,tool_fx,tool_fy,tool_fz,tool_tx,tool_ty,tool_tz,tool_dfx,tool_dfy,tool_dfz,tool_dtx,tool_dty,tool_dtz,entry_force_n,entry_depth_mm,pull_force_n,pull_displacement_mm,gripper_width,gripper_state
2026-09-21T11:54:11.491+09:00,TEST_0001_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,SOFT_GRIP_COMMAND,673.25439453125,60.53398513793945,486.68780517578125,178.59872436523438,-89.7790756225586,-179.94277954101562,-3.1067,-2.6344,1.0429,0.2418,-0.0059,0.0009,0.0417,0.017,0.0284,0.0355,-0.0009,0.0001,-1.0573,-2.7085,-3.0373,0.2418,-0.0059,0.0009,-0.0282,0.018,0.0414,0.0355,-0.0009,0.0001,,,,,109.2,moving
2026-09-21T11:54:15.275+09:00,TEST_0001_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,ENTRY_MOTION_START_WIDTH_REACHED,673.0936279296875,60.377227783203125,486.8894958496094,178.58944702148438,-89.76286315917969,-179.9499969482422,-1.9608,-2.1227,1.1771,0.473,-0.0116,0.002,1.1876,0.5286,0.1626,0.2667,-0.0066,0.0012,-1.1869,-2.1693,-1.903,0.473,-0.0116,0.002,-0.1578,0.5572,1.1757,0.2667,-0.0066,0.0012,,,,,24.9,moving
2026-09-21T11:54:15.308+09:00,TEST_0001_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,673.093505859375,60.37720489501953,486.8880920410156,178.58944702148438,-89.76297760009766,-179.9500274658203,-1.9608,-2.1227,1.1771,0.473,-0.0116,0.002,1.1876,0.5286,0.1626,0.2667,-0.0066,0.0012,-1.1869,-2.1693,-1.903,0.473,-0.0116,0.002,-0.1578,0.5572,1.1757,0.2667,-0.0066,0.0012,1.1876,-0.1653,,,24.8,moving
2026-09-21T11:54:15.364+09:00,TEST_0001_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,673.0953369140625,60.377681732177734,486.88470458984375,178.58946228027344,-89.76324462890625,-179.95022583007812,-1.9919,-2.1276,1.179,0.4701,-0.0116,0.0019,1.1566,0.5238,0.1645,0.2638,-0.0065,0.0012,-1.1889,-2.1749,-1.934,0.4701,-0.0116,0.0019,-0.1598,0.5516,1.1447,0.2638,-0.0065,0.0012,1.1566,-0.1635,,,24.4,moving
2026-09-21T11:54:15.420+09:00,TEST_0001_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,673.131591796875,60.385986328125,486.8181457519531,178.5897674560547,-89.76873779296875,-179.95223999023438,-1.9919,-2.1276,1.179,0.4701,-0.0116,0.0019,1.1566,0.5238,0.1645,0.2638,-0.0065,0.0012,-1.1889,-2.1749,-1.934,0.4701,-0.0116,0.0019,-0.1598,0.5516,1.1447,0.2638,-0.0065,0.0012,1.1566,-0.1273,,,24.3,moving
2026-09-21T11:54:15.475+09:00,TEST_0001_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,673.2702026367188,60.42446517944336,486.5886535644531,178.59237670898438,-89.78704071044922,-179.9663543701172,-2.7237,-2.174,1.2494,0.4947,-0.0122,0.002,0.4247,0.4773,0.2349,0.2884,-0.0071,0.0012,-1.2615,-2.2395,-2.6645,0.4947,-0.0122,0.002,-0.2324,0.4871,0.4142,0.2884,-0.0071,0.0012,0.4247,0.0114,,,23.9,moving
2026-09-21T11:54:15.531+09:00,TEST_0001_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,673.565673828125,60.46677780151367,486.32110595703125,178.59677124023438,-89.81047058105469,-179.97940063476562,-2.7237,-2.174,1.2494,0.4947,-0.0122,0.002,0.4247,0.4773,0.2349,0.2884,-0.0071,0.0012,-1.2615,-2.2395,-2.6645,0.4947,-0.0122,0.002,-0.2324,0.4871,0.4142,0.2884,-0.0071,0.0012,0.4247,0.3068,,,23.4,moving
2026-09-21T11:54:15.587+09:00,TEST_0001_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,674.068359375,60.48623275756836,486.4090576171875,178.59786987304688,-89.80443572998047,-179.97329711914062,-4.3018,-2.2037,0.9236,0.4795,-0.0118,0.0017,-1.1534,0.4477,-0.0909,0.2732,-0.0067,0.0009,-0.9383,-2.308,-4.2435,0.4795,-0.0118,0.0017,0.0908,0.4186,-1.1648,0.2732,-0.0067,0.0009,1.1534,0.8095,,,23.1,moving
2026-09-21T11:54:15.642+09:00,TEST_0001_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,674.6331787109375,60.492435455322266,486.4536437988281,178.59783935546875,-89.80193328857422,-179.96365356445312,-4.3018,-2.2037,0.9236,0.4795,-0.0118,0.0017,-1.1534,0.4477,-0.0909,0.2732,-0.0067,0.0009,-0.9383,-2.308,-4.2435,0.4795,-0.0118,0.0017,0.0908,0.4186,-1.1648,0.2732,-0.0067,0.0009,1.1534,1.3743,,,22.6,moving
2026-09-21T11:54:15.698+09:00,TEST_0001_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,675.197509765625,60.50349426269531,486.4553527832031,178.598388671875,-89.80270385742188,-179.9619598388672,-4.7817,-2.0984,0.9298,0.4104,-0.0101,0.0014,-1.6333,0.553,-0.0848,0.2041,-0.005,0.0006,-0.9476,-2.2141,-4.7257,0.4104,-0.0101,0.0014,0.0815,0.5124,-1.647,0.2041,-0.005,0.0006,1.6333,1.9387,,,21.9,moving
