timestamp,trial_id,inspection_point_id,state,grip_event,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,base_fx,base_fy,base_fz,base_tx,base_ty,base_tz,base_dfx,base_dfy,base_dfz,base_dtx,base_dty,base_dtz,tool_fx,tool_fy,tool_fz,tool_tx,tool_ty,tool_tz,tool_dfx,tool_dfy,tool_dfz,tool_dtx,tool_dty,tool_dtz,entry_force_n,entry_depth_mm,pull_force_n,pull_displacement_mm,gripper_width,gripper_state
2026-09-21T10:55:51.154+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,SOFT_GRIP_COMMAND,673.2609252929688,60.527732849121094,486.6826477050781,178.59817504882812,-89.77954864501953,-179.94241333007812,-3.3339,-2.6801,0.8787,0.253,-0.0062,0.001,0.1409,0.0173,-0.0048,0.0401,-0.001,0.0002,-0.8941,-2.76,-3.264,0.253,-0.0062,0.001,0.0054,0.0208,0.1404,0.0401,-0.001,0.0002,,,,,109.2,moving
2026-09-21T10:55:54.977+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,ENTRY_MOTION_START_WIDTH_REACHED,673.0926513671875,60.378238677978516,486.8796081542969,178.58953857421875,-89.76367950439453,-179.95016479492188,-2.2956,-2.277,1.0115,0.4354,-0.0107,0.0018,1.1792,0.4205,0.1279,0.2224,-0.0055,0.001,-1.0228,-2.3319,-2.2347,0.4354,-0.0107,0.0018,-0.1233,0.4489,1.1697,0.2224,-0.0055,0.001,,,,,24.9,moving
2026-09-21T10:55:55.010+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,673.0931396484375,60.378326416015625,486.87701416015625,178.58953857421875,-89.76388549804688,-179.95021057128906,-2.3494,-2.35,0.8253,0.426,-0.0105,0.0018,1.1254,0.3475,-0.0583,0.2131,-0.0053,0.0009,-0.8368,-2.4064,-2.2874,0.426,-0.0105,0.0018,0.0626,0.3744,1.117,0.2131,-0.0053,0.0009,1.1254,-0.1746,,,24.8,moving
2026-09-21T10:55:55.067+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,673.0947875976562,60.379798889160156,486.8720397949219,178.5896453857422,-89.76429748535156,-179.9501495361328,-2.3494,-2.35,0.8253,0.426,-0.0105,0.0018,1.1254,0.3475,-0.0583,0.2131,-0.0053,0.0009,-0.8368,-2.4064,-2.2874,0.426,-0.0105,0.0018,0.0626,0.3744,1.117,0.2131,-0.0053,0.0009,1.1254,-0.1729,,,24.6,moving
2026-09-21T10:55:55.123+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,673.1317138671875,60.38733673095703,486.8046569824219,178.5898895263672,-89.76982879638672,-179.9524688720703,-2.4171,-2.3958,0.759,0.4218,-0.0104,0.0017,1.0577,0.3017,-0.1246,0.2089,-0.0052,0.0009,-0.7706,-2.4539,-2.3543,0.4218,-0.0104,0.0017,0.1288,0.3269,1.0501,0.2089,-0.0052,0.0009,1.0577,-0.136,,,24.6,moving
2026-09-21T10:55:55.179+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,673.2803344726562,60.42821502685547,486.5631103515625,178.59292602539062,-89.78929901123047,-179.96717834472656,-2.4171,-2.3958,0.759,0.4218,-0.0104,0.0017,1.0577,0.3017,-0.1246,0.2089,-0.0052,0.0009,-0.7706,-2.4539,-2.3543,0.4218,-0.0104,0.0017,0.1288,0.3269,1.0501,0.2089,-0.0052,0.0009,1.0577,0.0126,,,24.4,moving
2026-09-21T10:55:55.236+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,673.5861206054688,60.45750427246094,486.31158447265625,178.5961151123047,-89.81138610839844,-179.978759765625,-4.1134,-2.4648,0.9288,0.4382,-0.0108,0.0017,-0.6385,0.2326,0.0452,0.2253,-0.0056,0.0008,-0.944,-2.5645,-4.0484,0.4382,-0.0108,0.0017,-0.0446,0.2163,-0.644,0.2253,-0.0056,0.0008,0.6385,0.3184,,,24.3,moving
2026-09-21T10:55:55.291+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,674.0958251953125,60.47457504272461,486.40313720703125,178.5970001220703,-89.8050765991211,-179.9720001220703,-4.1134,-2.4648,0.9288,0.4382,-0.0108,0.0017,-0.6385,0.2326,0.0452,0.2253,-0.0056,0.0008,-0.944,-2.5645,-4.0484,0.4382,-0.0108,0.0017,-0.0446,0.2163,-0.644,0.2253,-0.0056,0.0008,0.6385,0.8281,,,24.1,moving
2026-09-21T10:55:55.347+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,674.6644897460938,60.4844970703125,486.41552734375,178.59716796875,-89.8051528930664,-179.9639434814453,-5.0543,-2.358,0.5627,0.3545,-0.0087,0.0012,-1.5794,0.3395,-0.3208,0.1415,-0.0035,0.0004,-0.581,-2.4807,-4.9931,0.3545,-0.0087,0.0012,0.3184,0.3,-1.5887,0.1415,-0.0035,0.0004,1.5794,1.3968,,,23.4,moving
2026-09-21T10:55:55.402+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,675.23583984375,60.50144958496094,486.400634765625,178.5984344482422,-89.80740356445312,-179.9630889892578,-5.0543,-2.358,0.5627,0.3545,-0.0087,0.0012,-1.5794,0.3395,-0.3208,0.1415,-0.0035,0.0004,-0.5816,-2.38,-4.6064,0.3437,-0.0084,0.0012,0.3178,0.4008,-1.202,0.1307,-0.0032,0.0003,1.5794,1.9681,,,22.8,moving
2026-09-21T10:55:55.458+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,675.8130493164062,60.51860046386719,486.4836730957031,178.59979248046875,-89.80076599121094,-179.95814514160156,-4.6651,-2.2669,0.5646,0.3437,-0.0084,0.0012,-1.1903,0.4305,-0.319,0.1307,-0.0032,0.0003,-0.5816,-2.38,-4.6064,0.3437,-0.0084,0.0012,0.3178,0.4008,-1.202,0.1307,-0.0032,0.0003,1.1903,2.5453,,,22.1,moving
2026-09-21T10:55:55.513+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,676.4146728515625,60.506248474121094,486.54534912109375,178.59841918945312,-89.79602813720703,-179.95547485351562,-4.5607,-2.2901,0.2205,0.3502,-0.0086,0.0012,-1.0858,0.4073,-0.663,0.1373,-0.0034,0.0004,-0.2386,-2.4007,-4.5025,0.3502,-0.0086,0.0012,0.6609,0.38,-1.0981,0.1373,-0.0034,0.0004,1.0858,3.147,,,20.9,moving
2026-09-21T10:55:55.569+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,676.982421875,60.460933685302734,486.5516052246094,178.59449768066406,-89.79578399658203,-179.96043395996094,-4.5607,-2.2901,0.2205,0.3502,-0.0086,0.0012,-1.0858,0.4073,-0.663,0.1373,-0.0034,0.0004,-0.2386,-2.4007,-4.5025,0.3502,-0.0086,0.0012,0.6609,0.38,-1.0981,0.1373,-0.0034,0.0004,1.0858,3.7147,,,19.8,moving
2026-09-21T10:55:55.624+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,677.5197143554688,60.450565338134766,486.6927490234375,178.59410095214844,-89.7840805053711,-179.95716857910156,-4.5428,-2.1948,0.6986,0.3517,-0.0086,0.0013,-1.068,0.5027,-0.1849,0.1388,-0.0034,0.0004,-0.7168,-2.3051,-4.485,0.3517,-0.0086,0.0013,0.1827,0.4757,-1.0806,0.1388,-0.0034,0.0004,1.068,4.252,,,19.3,moving
2026-09-21T10:55:55.680+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,678.1016845703125,60.46755599975586,486.7328796386719,178.5950927734375,-89.78086853027344,-179.95370483398438,-4.5428,-2.1948,0.6986,0.3517,-0.0086,0.0013,-1.068,0.5027,-0.1849,0.1388,-0.0034,0.0004,-0.7168,-2.3051,-4.485,0.3517,-0.0086,0.0013,0.1827,0.4757,-1.0806,0.1388,-0.0034,0.0004,1.068,4.834,,,19.1,moving
2026-09-21T10:55:55.737+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,678.6658325195312,60.474205017089844,486.800537109375,178.59542846679688,-89.77542114257812,-179.95452880859375,-5.3327,-2.1607,1.0344,0.34,-0.0083,0.0013,-1.8579,0.5368,0.1508,0.1271,-0.0031,0.0005,-1.0568,-2.2899,-5.2741,0.34,-0.0083,0.0013,-0.1574,0.4909,-1.8697,0.1271,-0.0031,0.0005,1.8579,5.3981,,,18.9,moving
2026-09-21T10:55:55.792+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,679.2193603515625,60.45001983642578,486.8434753417969,178.59359741210938,-89.77168273925781,-179.94964599609375,-5.3327,-2.1607,1.0344,0.34,-0.0083,0.0013,-1.8579,0.5368,0.1508,0.1271,-0.0031,0.0005,-1.0568,-2.2899,-5.2741,0.34,-0.0083,0.0013,-0.1574,0.4909,-1.8697,0.1271,-0.0031,0.0005,1.8579,5.9517,,,18.9,moving
2026-09-21T10:55:55.848+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,679.7904052734375,60.423885345458984,486.91058349609375,178.59103393554688,-89.76594543457031,-179.94737243652344,-5.5205,-2.0791,1.328,0.3374,-0.0083,0.0013,-2.0457,0.6184,0.4444,0.1245,-0.0031,0.0005,-1.3516,-2.2128,-5.4625,0.3374,-0.0083,0.0013,-0.4522,0.568,-2.0581,0.1245,-0.0031,0.0005,2.0457,6.5227,,,18.9,moving
2026-09-21T10:55:55.906+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,680.3564453125,60.42863464355469,486.99981689453125,178.5914764404297,-89.75868225097656,-179.94940185546875,-6.3694,-2.1891,1.3659,0.3401,-0.0084,0.0014,-2.8945,0.5083,0.4823,0.1272,-0.0032,0.0006,-1.3945,-2.3438,-6.3078,0.3401,-0.0084,0.0014,-0.4951,0.437,-2.9035,0.1272,-0.0032,0.0006,2.8945,7.0887,,,18.8,moving
2026-09-21T10:55:55.962+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,,680.8939208984375,60.454833984375,486.8858947753906,178.59410095214844,-89.767822265625,-179.94874572753906,-6.3694,-2.1891,1.3659,0.3401,-0.0084,0.0014,-2.8945,0.5083,0.4823,0.1272,-0.0032,0.0006,-1.3945,-2.3438,-6.3078,0.3401,-0.0084,0.0014,-0.4951,0.437,-2.9035,0.1272,-0.0032,0.0006,2.8945,7.6262,,,18.8,moving
